peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Phe,PA,70,20.0,1,3,1-exp,-348.858,0.978677,0.0102763,0.000164524,0.0102763,1.1,0.000164524,0.0247205,,,,,,,,
guesthost_Phe,PA,70,20.0,2,0,2-exp,-245.3,0.790857,0.00378979,0.000418096,0.00187825,1.0,0.00127601,0.320761,0.00446778,0.427852,0.0012547,0.470341,0.00446778,0.427852,0.0012547,0.470341
guesthost_Phe,PA,70,20.0,2,1,2-exp,-1345.08,0.995415,0.0208953,9.98081e-05,0.0190586,1.0,0.000485598,0.0223661,0.0532455,0.0344965,0.0166398,0.0262582,0.0532455,0.0344965,0.0166398,0.0262582
guesthost_Phe,PA,70,20.0,2,3,2-exp,-1107.25,0.967953,0.00926215,0.000107872,0.00346746,1.0,0.000195902,0.0396909,0.0224958,0.25759,0.000690604,0.0143219,0.0224958,0.25759,0.000690604,0.0143219
guesthost_Phe,PA,22,20.0,0,1,3-exp,-2768.75,0.995983,0.0431075,0.000290601,0.00714751,0.752139,0.00016696,0.00957713,0.0659151,0.347463,0.00114252,0.00499381,0.760449,0.0194997,0.0326982,0.00107492
guesthost_Phe,PA,22,20.0,0,2,2-exp,-604.96,0.99443,0.0371844,0.00026281,0.019362,0.717431,0.00099824,0.0204812,0.0750853,0.310226,0.00245179,0.0221798,0.0750853,0.310226,0.00245179,0.0221798
guesthost_Phe,PA,22,20.0,0,3,2-exp,-402.743,0.994833,0.0774314,0.00106455,0.0649803,1.0,0.0028568,0.0292483,0.243341,0.0511672,0.0978163,0.0350852,0.243341,0.0511672,0.0978163,0.0350852
guesthost_Phe,PA,22,20.0,1,0,2-exp,-2122.51,0.985772,0.00974338,8.1647e-05,0.00220876,0.881599,0.000176921,0.0675811,0.0120623,0.646325,0.000135619,0.0154821,0.0120623,0.646325,0.000135619,0.0154821
guesthost_Phe,PA,22,20.0,1,2,2-exp,-10008.0,0.99148,0.0107874,,0.00935911,0.999612,0.276344,263418.0,0.00935955,0.152992,1.70845,263418.0,0.00935955,0.152992,1.70845,263418.0
guesthost_Phe,PA,22,20.0,1,3,2-exp,-265.938,0.906919,0.00497598,0.00034606,0.0022836,1.0,0.00194873,0.766036,0.00449904,0.598435,0.00185975,1.11326,0.00449904,0.598435,0.00185975,1.11326
guesthost_Phe,PA,22,20.0,2,0,2-exp,-353.432,0.955881,0.00990935,0.000645123,0.00155303,1.0,0.000910779,0.864256,0.014436,0.578855,0.000588824,0.0419496,0.014436,0.578855,0.000588824,0.0419496
guesthost_Phe,PA,22,20.0,2,1,1-exp,-11463.6,0.995788,0.0154928,2.2041e-05,0.0154928,1.07361,2.2041e-05,0.00222496,,,,,,,,
guesthost_Phe,PA,22,20.0,2,3,3-exp,-556.434,0.943393,0.00691803,0.000310742,0.00402276,0.70994,3.23103,4449200.0,0.00402376,0.564644,4.42592,4449200.0,0.0559359,0.032003,0.0205287,0.0122371
guesthost_Trp,PA,70,90.0,0,1,3-exp,-4557.86,0.996476,0.116841,0.000413436,0.0254257,0.770953,0.000353691,0.00539445,0.226146,0.218192,0.00562801,0.00346596,1.0,0.0478963,0.0170125,0.00183555
guesthost_Trp,PA,70,90.0,0,2,3-exp,-550.266,0.994766,0.063693,0.000791119,0.0116174,0.77409,0.00122037,0.0454173,0.0515373,0.403203,0.00538742,0.048302,0.400687,0.0846549,0.0249869,0.00741913
guesthost_Trp,PA,70,90.0,0,3,1-exp,-6.7527,0.857751,0.0113759,inf,0.0113759,1.1,inf,inf,,,,,,,,
guesthost_Trp,PA,70,90.0,1,0,3-exp,-3480.22,0.992379,0.0161767,6.88439e-05,0.00789858,1.0,0.000213517,0.0209986,0.0280627,0.163555,0.00314769,0.0208516,0.110767,0.0332978,0.00720504,0.00503654
guesthost_Trp,PA,70,90.0,1,2,2-exp,-1469.85,0.993277,0.0295323,0.000167685,0.00624216,0.681922,0.000248502,0.0155535,0.0636603,0.397039,0.000617408,0.00620295,0.0636603,0.397039,0.000617408,0.00620295
guesthost_Trp,PA,70,90.0,1,3,1-exp,-230.284,0.980711,0.0685796,0.00129686,0.0685796,1.05041,0.00129686,0.0266975,,,,,,,,
guesthost_Trp,PA,70,90.0,2,0,1-exp,-642.291,0.97213,0.00710098,9.08886e-05,0.00710098,1.02697,9.08886e-05,0.0181113,,,,,,,,
guesthost_Trp,PA,70,90.0,2,1,2-exp,-860.107,0.97637,0.0113222,0.000134414,0.00681674,1.0,0.00114158,0.39706,0.0109446,0.411659,0.00194534,0.425247,0.0109446,0.411659,0.00194534,0.425247
guesthost_Trp,PA,70,90.0,2,3,1-exp,-144.677,0.734278,0.00285118,0.000201315,0.00285118,1.1,0.000201315,0.103669,,,,,,,,
guesthost_Thr,PA,70,7.4,0,1,3-exp,-255.964,0.98744,0.055629,0.00272512,0.00565325,1.0,0.00696945,1.5046,0.0111671,1.0,0.0060647,1.9587,0.521406,0.0744308,0.0529536,0.00695686
guesthost_Thr,PA,70,7.4,0,2,2-exp,-374.774,0.914771,0.0473172,0.00461621,0.013377,1.0,0.00089454,0.0618815,0.953606,0.0355914,0.179851,0.00540486,0.953606,0.0355914,0.179851,0.00540486
guesthost_Thr,PA,70,7.4,0,3,2-exp,-125.285,0.952751,0.0222006,0.000895801,0.0103791,1.0,0.00254525,0.136734,0.0446998,0.264466,0.00977141,0.116109,0.0446998,0.264466,0.00977141,0.116109
guesthost_Thr,PA,70,7.4,1,0,1-exp,-11.0107,0.170967,0.00235446,0.00179775,0.00235446,1.1,0.00179775,0.928233,,,,,,,,
guesthost_Thr,PA,70,7.4,1,2,1-exp,-122.149,0.79219,0.00420054,0.000319014,0.00420054,1.1,0.000319014,0.111777,,,,,,,,
guesthost_Thr,PA,70,7.4,1,3,1-exp,-54.3542,0.712703,0.00426196,0.000510285,0.00426196,1.1,0.000510285,0.168373,,,,,,,,
guesthost_Thr,PA,70,7.4,2,0,2-exp,-134.441,0.607337,0.00327914,0.00098005,0.00161682,1.0,0.00254486,0.59496,0.00340862,0.487682,0.00166909,1.26762,0.00340862,0.487682,0.00166909,1.26762
guesthost_Thr,PA,70,7.4,2,1,1-exp,-58.8606,0.839723,0.00358447,0.000328611,0.00358447,1.1,0.000328611,0.130323,,,,,,,,
guesthost_Thr,PA,70,7.4,2,3,2-exp,-2110.15,0.976086,0.0104262,9.02355e-05,0.00550535,1.0,0.000594193,0.205127,0.00929166,0.529598,0.000728241,0.228016,0.00929166,0.529598,0.000728241,0.228016
guesthost_Thr,PA,22,74.0,0,1,3-exp,-2882.71,0.997314,0.0297471,0.000272979,0.0148729,0.725822,0.0005334,0.0366375,0.0338662,0.3305,0.00140849,0.0394957,1.0,0.00775931,0.0520559,0.000312824
guesthost_Thr,PA,22,74.0,0,2,3-exp,-2506.22,0.997099,0.038737,0.000443399,0.00502496,0.628644,0.000577291,0.0995783,0.0313525,1.0,0.000224275,0.0115801,0.840888,0.00502521,0.120383,0.000404443
guesthost_Thr,PA,22,74.0,0,3,2-exp,-949.16,0.974855,0.0311999,0.000347419,0.019515,1.0,0.00170646,0.0954402,0.0383534,0.304664,0.00311704,0.11529,0.0383534,0.304664,0.00311704,0.11529
guesthost_Thr,PA,22,74.0,1,0,2-exp,-1590.89,0.95765,0.00664351,0.000109802,0.00211525,1.0,0.00025268,0.0994734,0.00914016,0.495424,0.000255504,0.0334684,0.00914016,0.495424,0.000255504,0.0334684
guesthost_Thr,PA,22,74.0,1,2,2-exp,-907.482,0.965428,0.00650691,0.000124968,0.00256021,0.531537,0.00108007,0.122989,0.00608505,0.845689,0.00039215,0.198144,0.00608505,0.845689,0.00039215,0.198144
guesthost_Thr,PA,22,74.0,1,3,2-exp,-273.569,0.864356,0.00424711,0.000350501,0.00224005,1.0,0.00275047,2.16401,0.00370797,0.541283,0.00312422,2.56601,0.00370797,0.541283,0.00312422,2.56601
guesthost_Thr,PA,22,74.0,2,0,2-exp,-1133.24,0.933101,0.0183723,0.000431082,0.00300313,1.0,0.000214053,0.0622571,0.0860569,0.178592,0.00309729,0.00900248,0.0860569,0.178592,0.00309729,0.00900248
guesthost_Thr,PA,22,74.0,2,1,2-exp,-1420.57,0.994311,0.0572483,0.000287732,0.00264294,0.475183,0.0004661,0.0806655,0.0785284,0.713022,0.000463422,0.00614439,0.0785284,0.713022,0.000463422,0.00614439
guesthost_Thr,PA,22,74.0,2,3,3-exp,-3024.1,0.972699,0.00764325,5.97774e-05,0.00416606,0.801526,0.657823,768088.0,0.0041667,0.659625,0.687375,768088.0,0.0533318,0.029168,0.00327198,0.00261382
guesthost_Ala,PA,10,20.0,0,2,3-exp,-3720.55,0.994392,0.0392834,0.000295828,0.0156964,1.0,0.000203528,0.0072679,0.102535,0.123923,0.00405293,0.00458879,1.0,0.0108806,0.0599309,0.000867038
guesthost_Ala,PA,10,20.0,0,3,3-exp,-2912.79,0.990574,0.0380289,0.000382092,0.00827272,1.0,0.000709445,0.0526382,0.0228063,0.601929,0.00115886,0.0753897,0.565427,0.0283474,0.0167979,0.000856844
guesthost_Ala,PA,10,20.0,2,0,3-exp,-2454.53,0.968073,0.0117589,0.000115849,0.00301938,1.0,0.000174983,0.0368935,0.0257852,0.23898,0.00278999,0.0128047,0.0807995,0.0318979,0.0170949,0.0168938
guesthost_Ala,PA,10,20.0,2,3,3-exp,-8098.93,0.973344,0.0108268,6.22215e-05,0.00448356,1.0,0.00112478,0.915117,0.00679722,0.556661,0.00211494,0.937397,0.0532338,0.0480807,0.00133541,0.0022191
guesthost_Phe,PA,27,19.0,0,1,3-exp,-2676.28,0.909417,0.0944318,0.00245141,0.00526841,0.603535,0.000921714,0.0509411,0.0262251,0.490903,0.0022125,0.055599,1.0,0.0783781,0.0179169,0.00318449
guesthost_Phe,PA,27,19.0,0,2,3-exp,-1520.84,0.995644,0.0503786,0.000514737,0.00560318,0.749742,0.000216324,0.0196679,0.0635857,0.45452,0.000962262,0.00684159,1.0,0.0172767,0.0449364,0.000915248
guesthost_Phe,PA,27,19.0,0,3,2-exp,-855.696,0.995455,0.0721816,0.000380921,0.0224894,0.450719,0.00214379,0.0219452,0.0939991,0.660061,0.00126345,0.0200607,0.0939991,0.660061,0.00126345,0.0200607
guesthost_Phe,PA,27,19.0,1,0,3-exp,-4474.59,0.983306,0.0087506,0.0310887,0.0014842,0.833449,0.000265206,0.187829,0.0081712,0.864448,0.000166808,0.024682,1.0,0.000450016,73.5545,0.0020087
guesthost_Phe,PA,27,19.0,1,2,2-exp,-18024.3,0.989096,0.00924914,,0.00771146,0.996139,0.189288,240845.0,0.00771179,0.203255,1.02617,240845.0,0.00771179,0.203255,1.02617,240845.0
guesthost_Phe,PA,27,19.0,1,3,2-exp,-555.871,0.955627,0.00543759,0.000118475,0.00336045,1.0,0.00235441,2.54363,0.00489357,0.424462,0.00455937,2.6327,0.00489357,0.424462,0.00455937,2.6327
guesthost_Phe,PA,27,19.0,2,0,2-exp,-1202.34,0.97417,0.0141168,0.000223442,0.00184714,1.0,0.00035447,0.245527,0.0236223,0.519407,0.000364665,0.0130375,0.0236223,0.519407,0.000364665,0.0130375
guesthost_Phe,PA,27,19.0,2,1,2-exp,-23110.7,0.996973,0.0207629,1.80809e-05,0.00817065,0.138337,0.000476155,0.00613975,0.0220175,0.891679,5.5223e-05,0.00701692,0.0220175,0.891679,5.5223e-05,0.00701692
guesthost_Phe,PA,27,19.0,2,3,2-exp,-1093.81,0.955729,0.00731915,8.93564e-05,0.00414283,1.0,0.000252805,0.0357084,0.0149586,0.212341,0.000962993,0.0336432,0.0149586,0.212341,0.000962993,0.0336432
guesthost_Ala,PA,30,20.0,0,1,3-exp,-2214.09,0.964988,0.0558185,0.00144093,0.0113675,0.697179,0.0019909,0.173023,0.0267369,0.422168,0.0045457,0.187072,1.0,0.0366058,0.0249368,0.00200851
guesthost_Ala,PA,30,20.0,0,2,3-exp,-6486.46,0.998201,0.0364114,5.75287e-05,0.0224489,1.0,0.00037406,0.0225614,0.0525709,0.192422,0.00286253,0.0242266,0.273367,0.0140719,0.0107448,0.00112329
guesthost_Ala,PA,30,20.0,0,3,3-exp,-2005.64,0.996434,0.0371525,0.000341464,0.0056015,0.448313,0.00153373,0.09194,0.0216007,1.0,0.000682336,0.050361,0.122776,0.106215,0.00256748,0.00438719
guesthost_Ala,PA,30,20.0,1,0,3-exp,-1843.39,0.952463,0.0135304,0.00583667,0.00115485,0.999999,0.0118697,3.12178,0.00216983,0.999372,0.00517821,11.5556,0.0395665,0.257973,0.000864675,0.00923842
guesthost_Ala,PA,30,20.0,1,2,2-exp,-4480.35,0.995374,0.024173,5.84519e-05,0.00767484,0.454241,0.000268271,0.00820115,0.0348201,0.594105,0.000185896,0.00704225,0.0348201,0.594105,0.000185896,0.00704225
guesthost_Ala,PA,30,20.0,1,3,3-exp,-1457.18,0.984794,0.0162517,0.0241128,0.00348786,0.750234,0.00030594,0.0343742,0.026057,0.439956,0.00125842,0.0168871,1.0,0.00217103,13.126,0.00476627
guesthost_Ala,PA,30,20.0,2,0,2-exp,-3133.03,0.961387,0.0141105,0.000133798,0.00222457,1.0,0.000169331,0.0800101,0.0312233,0.380674,0.000405352,0.00815631,0.0312233,0.380674,0.000405352,0.00815631
guesthost_Ala,PA,30,20.0,2,1,2-exp,-4266.87,0.993912,0.0312047,8.3472e-05,0.010643,0.22465,0.00100203,0.0133785,0.0354896,0.811894,0.000233937,0.0140545,0.0354896,0.811894,0.000233937,0.0140545
guesthost_Ala,PA,30,20.0,2,3,3-exp,-7825.53,0.979247,0.00868801,4.18897e-05,0.00437606,0.804517,0.576572,411728.0,0.00437663,0.618215,0.613134,411728.0,0.0341226,0.0721427,0.000732656,0.00306545
guesthost_Tyr,PA,60,20.0,0,1,3-exp,-19857.9,0.997932,0.108846,0.000125152,0.0382988,0.685402,0.000306094,0.00331884,0.166789,0.339834,0.00126131,0.00339987,1.0,0.0259157,0.00669355,0.000392178
guesthost_Tyr,PA,60,20.0,0,2,3-exp,-1958.13,0.511106,0.127118,0.00306854,0.026305,0.507589,0.00794459,0.0991499,0.0985528,0.551462,0.0125647,0.11418,1.0,0.0594176,0.0319025,0.00535529
guesthost_Tyr,PA,60,20.0,0,3,1-exp,-63.9972,0.959093,0.0295934,0.00156298,0.0295934,1.1,0.00156298,0.0742615,,,,,,,,
guesthost_Tyr,PA,60,20.0,1,0,2-exp,-5737.81,0.913571,0.0062652,5.17297e-05,0.00265693,1.0,0.000122298,0.0353081,0.0156217,0.230978,0.000322981,0.00992426,0.0156217,0.230978,0.000322981,0.00992426
guesthost_Tyr,PA,60,20.0,1,2,3-exp,-34192.8,0.992184,0.0121313,0.00097601,0.00470644,0.73765,5.46752e-05,0.00458865,0.0186605,0.458236,0.000105299,0.00466055,1.0,0.000108681,10.5009,0.000177543
guesthost_Tyr,PA,60,20.0,1,3,2-exp,-1233.58,0.9884,0.0137427,8.97723e-05,0.0054227,0.555484,0.000437451,0.0238994,0.020487,0.523768,0.000396699,0.0242495,0.020487,0.523768,0.000396699,0.0242495
guesthost_Tyr,PA,60,20.0,2,0,2-exp,-9079.21,0.92456,0.0257736,0.000202363,0.00250886,1.0,0.000146958,0.0571845,0.0913661,0.254632,0.000871999,0.00346059,0.0913661,0.254632,0.000871999,0.00346059
guesthost_Tyr,PA,60,20.0,2,1,3-exp,-46011.7,0.99968,0.0915076,2.17232e-05,0.0195101,0.0808175,0.000618162,0.00159491,0.0964502,0.874337,0.000338277,0.00453172,0.160034,0.0349981,0.00447139,0.00576426
guesthost_Tyr,PA,60,20.0,2,3,3-exp,-18692.2,0.978772,0.0236309,8.13915e-05,0.0038312,0.997463,5.04889e-05,0.00840295,0.07288,0.166038,0.00450507,0.0182465,0.132023,0.0583884,0.0095371,0.0197932
guesthost_Phe,PA,20,19.0,0,1,3-exp,-8806.72,0.99551,0.0290266,0.000141854,0.00804814,0.675504,0.000129233,0.00559008,0.0391164,0.3875,0.000351732,0.00534871,1.0,0.00843246,0.0205193,0.000194169
guesthost_Phe,PA,20,19.0,0,2,2-exp,-2796.88,0.994522,0.0242866,9.5755e-05,0.0058059,0.899731,0.000108025,0.0121332,0.0579972,0.328686,0.000417401,0.0038807,0.0579972,0.328686,0.000417401,0.0038807
guesthost_Phe,PA,20,19.0,0,3,2-exp,-1127.81,0.995498,0.0682941,0.000379244,0.053515,1.0,0.000652385,0.00799577,0.32495,0.0454813,0.0206184,0.00425239,0.32495,0.0454813,0.0206184,0.00425239
guesthost_Phe,PA,20,19.0,1,0,3-exp,-6929.69,0.985918,0.0093121,3.32616e-05,0.00402841,0.984751,0.000118295,0.0162672,0.0145067,0.30406,0.000637696,0.0183502,0.064938,0.0143865,0.00563975,0.00274448
guesthost_Phe,PA,20,19.0,1,2,3-exp,-47487.6,0.995822,0.0148522,1.19368e-05,0.00860531,0.561466,0.000108831,0.00909347,0.0188357,0.513972,0.000109374,0.0100306,0.271764,0.00124967,0.0095656,4.69459e-05
guesthost_Phe,PA,20,19.0,1,3,3-exp,-1398.9,0.986101,0.016199,0.000159187,0.00541426,0.307646,4.92865,1767830.0,0.00541478,0.79786,2.61106,1767830.0,0.071944,0.141959,0.00175063,0.00523332
guesthost_Phe,PA,20,19.0,2,0,3-exp,-2461.33,0.989394,0.0178569,0.000377943,0.00130578,1.0,0.000397619,0.527113,0.019911,0.566758,0.00213088,0.130236,0.0332312,0.158478,0.00572881,0.142214
guesthost_Phe,PA,20,19.0,2,1,2-exp,-46353.2,0.995186,0.0139774,1.04572e-05,0.0108988,0.88422,5.27006e-05,0.0049835,0.0228688,0.189797,0.000167688,0.00556776,0.0228688,0.189797,0.000167688,0.00556776
guesthost_Phe,PA,20,19.0,2,3,2-exp,-1020.29,0.883722,0.00718673,0.0324576,0.00437142,1.0,0.000109547,0.0292216,1.0,0.00281531,12.1524,0.00188227,1.0,0.00281531,12.1524,0.00188227
guesthost_Tyr,PA,15,20.0,0,2,3-exp,-14936.5,0.831019,0.0376874,0.0003763,0.00662265,0.976065,0.000183092,0.020528,0.076003,0.317113,0.00159827,0.00619259,0.745147,0.00955749,0.0736961,0.00109005
guesthost_Tyr,PA,15,20.0,0,3,2-exp,-5835.08,0.997445,0.0828113,0.000133403,0.0397441,0.416204,0.00126479,0.0113873,0.101376,0.653699,0.000623457,0.0129464,0.101376,0.653699,0.000623457,0.0129464
guesthost_Tyr,PA,15,20.0,2,0,3-exp,-55864.6,0.998676,0.101136,4.46347e-05,0.00251416,0.375372,7.33164e-05,0.0108768,0.116002,0.713722,0.000246146,0.00130542,0.268944,0.0646952,0.00169476,0.00150832
guesthost_Tyr,PA,15,20.0,2,3,3-exp,-11278.1,0.981182,0.0362434,0.00014874,0.00317801,0.968281,9.07582e-05,0.0165474,0.054788,0.114731,0.00615183,0.0107565,0.135187,0.198839,0.00257823,0.0126514
guesthost_Trp,PA,30,53.0,0,2,3-exp,-16591.4,0.982311,0.0825243,0.000331981,0.0314602,0.897417,0.000583972,0.0116076,0.111777,0.232168,0.00390075,0.013167,1.0,0.0283403,0.00938865,0.000697042
guesthost_Trp,PA,30,53.0,0,3,1-exp,-292.167,0.976854,0.590388,0.0105644,0.590388,1.06192,0.0105644,0.0259993,,,,,,,,
guesthost_Trp,PA,30,53.0,2,0,2-exp,-20942.6,0.99387,0.018608,2.44172e-05,0.0121993,0.806455,0.262526,143748.0,0.0122,0.718832,0.323072,143748.0,0.0122,0.718832,0.323072,143748.0
guesthost_Trp,PA,30,53.0,2,3,1-exp,-196.374,0.884591,0.00368851,0.000156643,0.00368851,1.1,0.000156643,0.0642174,,,,,,,,
guesthost_Trp,PA,50,18.0,0,1,3-exp,-20419.5,0.869334,0.0717754,0.000658068,0.0177801,0.807234,0.000551658,0.0159772,0.0758915,0.207503,0.00464534,0.0175348,1.0,0.041675,0.00897728,0.00102535
guesthost_Trp,PA,50,18.0,0,2,3-exp,-7400.55,0.916164,0.076989,0.000831451,0.0246173,1.0,0.000590715,0.0137323,0.223692,0.106587,0.0218227,0.0064507,1.0,0.0285291,0.0445394,0.00332654
guesthost_Trp,PA,50,18.0,0,3,2-exp,-246.459,0.978392,0.237203,0.00526598,0.0175466,0.658751,0.00323656,0.0799094,0.488982,0.461457,0.0155049,0.0186418,0.488982,0.461457,0.0155049,0.0186418
guesthost_Trp,PA,50,18.0,1,0,3-exp,-46557.0,0.990804,0.0160881,2.12865e-05,0.00527387,0.93599,3.6912e-05,0.00324764,0.0322406,0.180259,0.000672109,0.00230809,0.0914868,0.0583705,0.00109995,0.00220554
guesthost_Trp,PA,50,18.0,1,2,3-exp,-18945.6,0.971195,0.00903785,3.40683e-05,0.00316785,1.0,0.000126114,0.0263494,0.00930197,0.291808,0.000562936,0.0358345,0.0707197,0.0446213,0.00110395,0.00130047
guesthost_Trp,PA,50,18.0,1,3,3-exp,-1101.16,0.984786,0.0304831,0.00229412,0.00415662,0.710191,0.000337466,0.0321547,0.0601644,0.390783,0.00285299,0.0104323,0.552026,0.00728189,0.654502,0.00637174
guesthost_Trp,PA,50,18.0,2,0,3-exp,-14453.0,0.99169,0.0167842,,0.0124245,0.939338,0.266867,246982.0,0.0124266,0.344371,1.20254,246982.0,0.0810078,0.0102957,0.00301602,0.000767994
guesthost_Trp,PA,50,18.0,2,1,3-exp,-26856.1,0.993732,0.019142,2.83749e-05,0.0114651,1.0,0.000647962,0.259687,0.0160976,0.414525,0.00151044,0.2636,0.176775,0.00567989,0.00405471,0.000209526
guesthost_Trp,PA,50,18.0,2,3,3-exp,-3571.67,0.932493,0.00746645,8.20145e-05,0.00458512,0.685082,5.47809,784713.0,0.00458524,0.793741,4.68071,784713.0,0.0223584,0.0306718,0.00332418,0.0101562
guesthost_Leu,PA,10,20.0,0,2,2-exp,-92.708,0.986935,0.0219826,0.00129229,0.0101857,1.0,0.0622594,35.5559,0.0134841,0.874867,0.0683942,35.9732,0.0134841,0.874867,0.0683942,35.9732
guesthost_Leu,PA,10,20.0,0,3,3-exp,-2866.72,0.99684,0.0535143,0.000281028,0.00825473,0.907017,0.000376984,0.0231207,0.0338754,0.559494,0.000772936,0.0203075,0.5285,0.0512281,0.00814464,0.00106067
guesthost_Leu,PA,10,20.0,2,0,1-exp,-25.3596,0.687423,0.00284207,0.000629529,0.00284207,1.1,0.000629529,0.29502,,,,,,,,
guesthost_Leu,PA,10,20.0,2,3,1-exp,-97.3731,0.854515,0.00484714,0.000366013,0.00484714,1.1,0.000366013,0.110614,,,,,,,,
guesthost_Trp,PA,25,18.0,0,2,3-exp,-26022.5,0.999172,0.0571512,3.98087e-05,0.0337481,1.0,0.000125441,0.00334139,0.0981579,0.134111,0.00143528,0.00376038,0.716739,0.0142855,0.00483859,0.000177846
guesthost_Trp,PA,25,18.0,0,3,2-exp,-1009.87,0.997114,0.226427,0.000900024,0.0665035,0.177394,0.0112184,0.0164161,0.267262,0.80307,0.00239621,0.0164339,0.267262,0.80307,0.00239621,0.0164339
guesthost_Trp,PA,25,18.0,2,0,2-exp,-18612.9,0.993731,0.0186586,3.02254e-05,0.0122488,1.0,0.00115619,0.928612,0.0144541,0.443457,0.00213513,0.93287,0.0144541,0.443457,0.00213513,0.93287
guesthost_Trp,PA,25,18.0,2,3,3-exp,-304.289,0.873496,0.0105336,3.34901,0.00212708,0.52583,0.052354,63.7732,0.00295606,1.0,0.0292807,64.9588,1.0,0.00645903,533.542,0.0976944
guesthost_Thr,PA,50,74.0,0,1,3-exp,-1925.14,0.997327,0.0335867,0.000178191,0.023383,0.580808,6.53557,394396.0,0.0233863,0.606465,6.27209,394396.0,0.0567445,0.102612,0.0124235,0.086943
guesthost_Thr,PA,50,74.0,0,2,3-exp,-1691.85,0.997469,0.0454391,0.000245146,0.00898772,0.252141,0.0020802,0.0365848,0.0352594,1.0,0.000515263,0.0255599,0.372282,0.0212567,0.0202154,0.00133721
guesthost_Thr,PA,50,74.0,0,3,2-exp,-152.705,0.9409,0.0259618,0.00106929,0.0160422,1.0,0.00424717,0.126136,0.0517537,0.19167,0.0180498,0.180964,0.0517537,0.19167,0.0180498,0.180964
guesthost_Thr,PA,50,74.0,1,0,2-exp,-284.637,0.748992,0.00369425,0.00018964,0.00258272,1.0,0.000805653,0.136828,0.00887108,0.125298,0.00363389,0.138011,0.00887108,0.125298,0.00363389,0.138011
guesthost_Thr,PA,50,74.0,1,2,2-exp,-1789.74,0.989722,0.0114441,5.77757e-05,0.00689388,0.552433,0.000613769,0.058129,0.0148395,0.514552,0.000506964,0.0657469,0.0148395,0.514552,0.000506964,0.0657469
guesthost_Thr,PA,50,74.0,1,3,2-exp,-546.123,0.977189,0.0145289,0.000263495,0.0116757,0.845039,3.09048,1575940.0,0.0116764,0.399308,5.82054,1575940.0,0.0116764,0.399308,5.82054,1575940.0
guesthost_Thr,PA,50,74.0,2,0,2-exp,-546.414,0.852447,0.00435392,0.000143529,0.00255814,1.0,0.000473066,0.100563,0.00919137,0.195377,0.00142148,0.0800562,0.00919137,0.195377,0.00142148,0.0800562
guesthost_Thr,PA,50,74.0,2,1,2-exp,-1205.39,0.99244,0.0143209,0.000116375,0.0124535,0.818577,1.14378,558749.0,0.0124542,0.331354,3.18893,558749.0,0.0124542,0.331354,3.18893,558749.0
guesthost_Thr,PA,50,74.0,2,3,2-exp,-2663.16,0.985282,0.0101976,0.00012382,0.00174187,0.745481,0.000267971,0.141485,0.0115137,0.772909,0.000101689,0.0142338,0.0115137,0.772909,0.000101689,0.0142338
guesthost_Leu,PA,90,20.0,0,2,1-exp,-68.4825,0.59741,1.5424,0.154688,1.5424,0.467891,0.154688,0.0341923,,,,,,,,
guesthost_Leu,PA,90,20.0,0,3,1-exp,-16.9141,0.973116,0.034848,0.0040957,0.034848,0.87512,0.0040957,0.0877721,,,,,,,,
guesthost_Leu,PA,90,20.0,2,0,1-exp,-23.5571,0.284425,0.00232291,0.000979805,0.00232291,1.1,0.000979805,0.538659,,,,,,,,
guesthost_Leu,PA,90,20.0,2,3,2-exp,-821.6,0.919703,0.0113501,0.000299067,0.00488519,0.999999,0.00135939,0.410238,0.00857424,0.753995,0.000975943,0.482644,0.00857424,0.753995,0.000975943,0.482644
guesthost_Thr,PA,25,74.0,0,1,3-exp,-11911.1,0.995412,0.0280144,0.000100663,0.0145717,0.984494,0.000120474,0.00531653,0.0508407,0.150615,0.00106554,0.0059149,1.0,0.00601124,0.0175918,0.000143722
guesthost_Thr,PA,25,74.0,0,2,3-exp,-14540.4,0.998054,0.031704,3.73467e-05,0.0143784,1.0,0.00019166,0.0124795,0.0364569,0.376875,0.000616314,0.0150116,0.209131,0.0171467,0.00321723,0.000528542
guesthost_Thr,PA,25,74.0,0,3,3-exp,-11417.1,0.997708,0.0324921,5.26841e-05,0.01567,1.0,0.000261543,0.0192564,0.0353523,0.365638,0.000734484,0.0226224,0.391372,0.00995455,0.00731456,0.000247602
guesthost_Thr,PA,25,74.0,1,0,3-exp,-6286.32,0.9371,0.00630983,0.00431032,0.00105576,1.0,0.00807055,3.18185,0.00185232,1.0,0.00347944,9.9605,0.00865614,0.392986,0.000190767,0.0267487
guesthost_Thr,PA,25,74.0,1,2,2-exp,-4507.66,0.974624,0.0072795,3.74807e-05,0.00373552,0.749649,0.000240559,0.037962,0.00874592,0.512144,0.000229729,0.0486547,0.00874592,0.512144,0.000229729,0.0486547
guesthost_Thr,PA,25,74.0,1,3,2-exp,-2598.0,0.898967,0.00467907,5.92483e-05,0.00280882,1.0,0.000271455,0.0702835,0.00596555,0.313507,0.000421536,0.0987478,0.00596555,0.313507,0.000421536,0.0987478
