Time,Current,State
1.110000,-0.563486,3
1.112500,0.056030,3
1.115000,-0.374265,3
1.117500,-0.322380,3
1.120000,-0.108755,3
1.122500,-0.160629,3
1.125000,-0.380344,3
1.127500,-0.273529,3
1.130000,-0.224693,3
1.132500,0.031662,3
1.135000,0.077437,3
1.137500,-0.401678,3
1.140000,0.062188,3
1.142500,-0.377257,3
1.145000,-0.004942,3
1.147500,-0.194136,3
1.150000,0.068319,3
1.152500,-0.523716,3
1.155000,-0.380281,3
1.157500,-0.194115,3
1.160000,-0.218530,3
1.162500,-0.178855,3
1.165000,-0.227669,3
1.167500,-0.230724,3
1.170000,-0.187989,3
1.172500,-0.447384,3
1.175000,-0.368028,3
1.177500,-0.395493,3
1.180000,0.083642,3
1.182500,-0.429052,3
1.185000,2.366363,2
1.187500,2.418248,2
1.190000,3.165933,1
1.192500,2.204639,2
1.195000,3.757984,1
1.197500,4.374449,0
1.200000,4.466005,0
1.202500,4.215770,0
1.205000,4.173045,0
1.207500,4.240190,0
1.210000,4.139486,0
1.212500,4.456871,0
1.215000,2.479346,2
1.217500,-0.065818,3
1.220000,-0.383193,3
1.222500,-0.236708,3
1.225000,-0.367923,3
1.227500,-0.093267,3
1.230000,-0.032222,3
1.232500,-0.056637,3
1.235000,-0.062731,3
1.237500,-0.254986,3
1.240000,0.099019,3
1.242500,0.001374,3
1.245000,-0.377040,3
1.247500,-0.254965,3
1.250000,-0.523510,3
1.252500,-0.047434,3
1.255000,-0.120669,3
1.257500,-0.282414,3
1.260000,-0.261039,3
1.262500,-0.413623,3
1.265000,-0.315968,3
1.267500,-0.193883,3
1.270000,0.294403,3
1.272500,-0.111482,3
1.275000,-0.154197,3
1.277500,-0.489892,3
1.280000,-0.077896,3
1.282500,-0.224371,3
1.285000,-0.151126,3
1.287500,-0.358640,3
1.290000,-0.242665,3
1.292500,-0.343370,3
1.295000,-0.068705,3
1.297500,0.047261,3
1.300000,-0.029024,3
1.302500,-0.059539,3
1.305000,-0.398273,3
1.307500,-0.141918,3
1.310000,-0.175483,3
1.312500,-0.090028,3
1.315000,0.013728,3
1.317500,-0.099177,3
1.320000,0.019848,3
1.322500,-0.111376,3
1.325000,-0.230391,3
1.327500,-0.730866,3
1.330000,-0.108311,3
1.332500,-0.056425,3
1.335000,0.123640,3
1.337500,-0.047255,3
1.340000,-0.126599,3
1.342500,-0.459234,3
1.345000,-0.059449,3
1.347500,-0.071644,3
1.350000,-0.007558,3
1.352500,-0.285263,3
1.355000,-0.141818,3
1.357500,-0.453092,3
1.360000,-0.331017,3
1.362500,0.038248,3
1.365000,-0.230307,3
1.367500,-0.193671,3
